,_channel,_city,_country,_created_at,_golden,_id,_missed,_region,_started_at,_tainted,_trust,_unit_id,_updated_at,_worker_id,answer_match,answer_start_offset,answer_text,article_title,audio_feedback,audio_feedback_gold,audio_feedback_gold_reason,audio_url,distance_to_root,elocution,elocution_gold,elocution_gold_reason,feedback,feedback_gold,feedback_gold_reason,file_name,interruption,interruption_gold,interruption_gold_reason,length,length_gold,length_gold_reason,mp3,mp3_url,needs_met,needs_met_gold,needs_met_gold_reason,num_dependencies,ogg,orig__created_at,orig__golden,orig__unit_id,question,question_id,sentence_text,short_answer,short_answer_gold,short_answer_gold_reason,tts_engine
309,instagc,Kingston,CAN,1/24/2018 01:03:04,false,3300417976,,ON,1/24/2018 00:56:36,False,0.8333,1556117066,1/11/2018 16:21:09,44112186.0,0.2608695652173913,635.0,the critical discussion of myths,Karl_Popper,speaking a little fast in the middle,,,,9.0,Moderate,,,nothing,,,,No,,,OK,,,Karl_Popper_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Karl_Popper_slow.mp3,"Yes, fully",,,76.0,Karl_Popper_slow.ogg,1/11/2018 16:21:09,,1541829216.0,What did Popper say must be the beginning phase of science?,5728de173acd2414000e00b7,"Also, in his collection Conjectures and Refutations: The Growth of Scientific Knowledge (Harper & Row, 1963), Popper writes, ""Science must begin with myths, and with the criticism of myths; neither with the collection of observations, nor with the invention of experiments, but with the critical discussion of myths, and of magical techniques and practices.",myths,,,IBM
311,clixsense,Bridgewater,USA,1/24/2018 03:38:49,false,3301042606,,NJ,1/24/2018 03:25:09,False,0.8333,1556117071,1/11/2018 16:21:09,31462934.0,1.0,450.0,New Jersey,Dwight_D._Eisenhower,,,,,9.0,Good,,,,,,,No,,,Too long,,,Dwight_D._Eisenhower_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Dwight_D._Eisenhower_base.mp3,"Yes, fully",,,88.0,Dwight_D._Eisenhower_base.ogg,1/11/2018 16:21:09,,1541829221.0,What state was Frank Abrams' oil company located in?,5732553d0fdd8d15006c69d2,"Meanwhile, Columbia University's liberal faculty members became disenchanted with the university president's ties to oilmen and businessmen, including Leonard McCollum, the president of Continental Oil; Frank Abrams, the chairman of Standard Oil of New Jersey; Bob Kleberg, the president of the King Ranch; H. J. Porter, a Texas oil executive; Bob Woodruff, the president of the Coca-Cola Corporation; and Clarence Francis, the chairman of General Foods.",New Jersey,,,IBM
313,bitcoinget,New York,USA,1/24/2018 10:28:33,false,3302138297,,NY,1/24/2018 10:15:00,False,1.0,1556117071,1/11/2018 16:21:09,43836952.0,1.0,450.0,New Jersey,Dwight_D._Eisenhower,,,,,9.0,Moderate,,,,,,,No,,,Too long,,,Dwight_D._Eisenhower_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Dwight_D._Eisenhower_base.mp3,Highly,,,88.0,Dwight_D._Eisenhower_base.ogg,1/11/2018 16:21:09,,1541829221.0,What state was Frank Abrams' oil company located in?,5732553d0fdd8d15006c69d2,"Meanwhile, Columbia University's liberal faculty members became disenchanted with the university president's ties to oilmen and businessmen, including Leonard McCollum, the president of Continental Oil; Frank Abrams, the chairman of Standard Oil of New Jersey; Bob Kleberg, the president of the King Ranch; H. J. Porter, a Texas oil executive; Bob Woodruff, the president of the Coca-Cola Corporation; and Clarence Francis, the chairman of General Foods.",New Jersey,,,IBM
315,content_runner,New York,USA,1/24/2018 12:53:57,false,3302539561,,NY,1/24/2018 12:38:31,False,1.0,1556117071,1/11/2018 16:21:09,44262077.0,1.0,450.0,New Jersey,Dwight_D._Eisenhower,,,,,9.0,Moderate,,,,,,,No,,,OK,,,Dwight_D._Eisenhower_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Dwight_D._Eisenhower_base.mp3,Highly,,,88.0,Dwight_D._Eisenhower_base.ogg,1/11/2018 16:21:09,,1541829221.0,What state was Frank Abrams' oil company located in?,5732553d0fdd8d15006c69d2,"Meanwhile, Columbia University's liberal faculty members became disenchanted with the university president's ties to oilmen and businessmen, including Leonard McCollum, the president of Continental Oil; Frank Abrams, the chairman of Standard Oil of New Jersey; Bob Kleberg, the president of the King Ranch; H. J. Porter, a Texas oil executive; Bob Woodruff, the president of the Coca-Cola Corporation; and Clarence Francis, the chairman of General Foods.",New Jersey,,,IBM
317,clixsense,Bridgewater,USA,1/24/2018 03:38:49,false,3301042613,,NJ,1/24/2018 03:25:09,False,0.8333,1556117076,1/11/2018 16:21:09,31462934.0,0.25,563.0,taffeta,Somalis,,,,,8.0,Moderate,,,,,,,Yes,,,OK,,,Somalis_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Somalis_slow.mp3,Slightly,,,24.0,Somalis_slow.ogg,1/11/2018 16:21:09,,1541829226.0,"Along with silk, saree fabric or chiffon, what might the dirac be made out of?",56fae9108f12f319006302b2,"It is a long, light, diaphanous voile dress made of silk, chiffon, taffeta or saree fabric.",polyester,,,IBM
319,bitcoinget,New York,USA,1/24/2018 10:28:33,false,3302138291,,NY,1/24/2018 10:15:00,False,1.0,1556117076,1/11/2018 16:21:09,43836952.0,1.0,563.0,taffeta,Somalis,,,,,8.0,Moderate,,,,,,,No,,,OK,,,Somalis_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Somalis_slow.mp3,"Yes, fully",,,24.0,Somalis_slow.ogg,1/11/2018 16:21:09,,1541829226.0,"Along with silk, saree fabric or chiffon, what might the dirac be made out of?",56fae9108f12f319006302b2,"It is a long, light, diaphanous voile dress made of silk, chiffon, taffeta or saree fabric.",taffeta,,,IBM
321,content_runner,New York,USA,1/24/2018 12:53:57,false,3302539541,,NY,1/24/2018 12:38:31,False,1.0,1556117076,1/11/2018 16:21:09,44262077.0,1.0,563.0,taffeta,Somalis,,,,,8.0,Moderate,,,,,,,No,,,OK,,,Somalis_slow.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Somalis_slow.mp3,"Yes, fully",,,24.0,Somalis_slow.ogg,1/11/2018 16:21:09,,1541829226.0,"Along with silk, saree fabric or chiffon, what might the dirac be made out of?",56fae9108f12f319006302b2,"It is a long, light, diaphanous voile dress made of silk, chiffon, taffeta or saree fabric.",Taffeta,,,IBM
323,clixsense,Bridgewater,USA,1/24/2018 03:38:49,false,3301042598,,NJ,1/24/2018 03:25:09,False,0.8333,1556117088,1/11/2018 16:21:09,31462934.0,0.8615384615384616,641.0,future development of the Evanston Campus,Northwestern_University,,,,,8.0,Good,,,,,,,No,,,OK,,,Northwestern_University_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Northwestern_University_base.mp3,Highly,,,32.0,Northwestern_University_base.ogg,1/11/2018 16:21:09,,1541829237.0,What does the Evanston Campus Framework Plan outline?,5727eae03acd2414000defdd,"The university also released at the beginning of the 2008–09 academic year the Evanston Campus Framework Plan, which outlines plans for future development of the Evanston Campus.",Plans for future development of the Evanston campus.,,,IBM
325,bitcoinget,New York,USA,1/24/2018 10:28:33,false,3302138288,,NY,1/24/2018 10:15:00,False,1.0,1556117088,1/11/2018 16:21:09,43836952.0,0.8,641.0,future development of the Evanston Campus,Northwestern_University,,,,,8.0,Moderate,,,,,,,No,,,OK,,,Northwestern_University_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Northwestern_University_base.mp3,"Yes, fully",,,32.0,Northwestern_University_base.ogg,1/11/2018 16:21:09,,1541829237.0,What does the Evanston Campus Framework Plan outline?,5727eae03acd2414000defdd,"The university also released at the beginning of the 2008–09 academic year the Evanston Campus Framework Plan, which outlines plans for future development of the Evanston Campus.",Plans for future advancement of the Evanston Campus,,,IBM
327,content_runner,New York,USA,1/24/2018 12:53:57,false,3302539554,,NY,1/24/2018 12:38:31,False,1.0,1556117088,1/11/2018 16:21:09,44262077.0,0.7761194029850746,641.0,future development of the Evanston Campus,Northwestern_University,,,,,8.0,Moderate,,,,,,,No,,,OK,,,Northwestern_University_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Northwestern_University_base.mp3,Highly,,,32.0,Northwestern_University_base.ogg,1/11/2018 16:21:09,,1541829237.0,What does the Evanston Campus Framework Plan outline?,5727eae03acd2414000defdd,"The university also released at the beginning of the 2008–09 academic year the Evanston Campus Framework Plan, which outlines plans for future development of the Evanston Campus.",Plans for the future advancement of the Evanston Campus,,,IBM
329,prodege,Saint Peters,CAN,1/24/2018 16:48:37,false,3303288547,,NS,1/24/2018 16:37:38,False,1.0,1556117091,1/11/2018 16:21:09,44029695.0,1.0,181.0,Buenos Aires,Montevideo,The Spaniards were emanating from Buenos Aires.,,,,8.0,Good,,,Way too long.,,,,No,,,Too long,,,Montevideo_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_base.mp3,"Yes, fully",,,34.0,Montevideo_base.ogg,1/11/2018 16:21:09,,1541829239.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,Buenos Aires,,,IBM
331,instagc,Louisville,USA,1/24/2018 17:13:22,false,3303352081,,KY,1/24/2018 16:54:36,False,1.0,1556117091,1/11/2018 16:21:09,43755034.0,1.0,181.0,Buenos Aires,Montevideo,Too much information at the beginning of the response. Responses should be more direct.,,,,8.0,Good,,,,,,,No,,,OK,,,Montevideo_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_base.mp3,Highly,,,34.0,Montevideo_base.ogg,1/11/2018 16:21:09,,1541829239.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,Buenos Aires,,,IBM
333,bitcoinget,New York,USA,1/24/2018 18:11:03,false,3303511139,,NY,1/24/2018 17:51:05,False,1.0,1556117091,1/11/2018 16:21:09,43836884.0,0.6666666666666666,181.0,Buenos Aires,Montevideo,,,,,8.0,Moderate,,,,,,,No,,,OK,,,Montevideo_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_base.mp3,Highly,,,34.0,Montevideo_base.ogg,1/11/2018 16:21:09,,1541829239.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,Dinoceros,,,IBM
335,prodege,Roanoke,USA,1/23/2018 13:51:22,false,3298180554,,VA,1/23/2018 13:43:39,False,0.8333,1556117092,1/11/2018 16:21:09,40546641.0,0.9333333333333332,181.0,Buenos Aires,Montevideo,Nothing,,,,8.0,Good,,,,,,,No,,,Too long,,,Montevideo_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_pitch.mp3,"Yes, fully",,,34.0,Montevideo_pitch.ogg,1/11/2018 16:21:09,,1541829240.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,pointes aries,,,IBM
337,gifthunterclub,Manassas,USA,1/23/2018 23:16:02,false,3300085033,,VA,1/23/2018 23:02:57,False,0.8333,1556117092,1/11/2018 16:21:09,35473106.0,1.0,181.0,Buenos Aires,Montevideo,I would cut the audio and just put the answer to the query without any complement,,,,8.0,Moderate,,,,,,,No,,,OK,,,Montevideo_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_pitch.mp3,Highly,,,34.0,Montevideo_pitch.ogg,1/11/2018 16:21:09,,1541829240.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,Buenos Aires,,,IBM
339,instagc,Kingston,CAN,1/24/2018 01:03:04,false,3300417984,,ON,1/24/2018 00:56:36,False,0.8333,1556117092,1/11/2018 16:21:09,44112186.0,1.0,181.0,Buenos Aires,Montevideo,a little wordy at the beginning.,,,,8.0,Good,,,nothing,,,,No,,,Too long,,,Montevideo_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Montevideo_pitch.mp3,"Yes, fully",,,34.0,Montevideo_pitch.ogg,1/11/2018 16:21:09,,1541829240.0,Where were the Spaniards emanating from?,5725d297271a42140099d24a,The first set of subsidiary forts were planned by the Portuguese at Montevideo in 1701 to establish a front line base to stop frequent insurrections by the Spaniards emanating from Buenos Aires.,buenos aires,,,IBM
341,superrewards,Portsmouth,GBR,1/23/2018 02:18:25,false,3296173448,,K6,1/23/2018 02:10:20,False,1.0,1556117095,1/11/2018 16:21:09,44187123.0,1.0,494.0,Shlomei Emunei Yisrael,Orthodox_Judaism,,,,,8.0,Moderate,,,,,,,,,,Too long,,,Orthodox_Judaism_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Orthodox_Judaism_base.mp3,"Yes, fully",,,36.0,Orthodox_Judaism_base.ogg,1/11/2018 16:21:09,,1541829243.0,What was the name of the manifesto that Rabbi Jacob Ettlinger produced?,57098329200fba14003680eb,"As a group of Reform Rabbis convened in Braunschweig, Rabbi Jacob Ettlinger of Altona published a manifesto entitled ""Shlomei Emunei Yisrael"" in German and Hebrew, having 177 Rabbis sign on.",Shelomei Emunei Yisrael,,,IBM
343,wannads,Hollywood,USA,1/23/2018 03:43:36,false,3296412071,,FL,1/23/2018 03:29:16,False,1.0,1556117095,1/11/2018 16:21:09,44176319.0,0.7368421052631579,494.0,Shlomei Emunei Yisrael,Orthodox_Judaism,"The answer is easy to discern, but hard to spell without looking it up.",,,,8.0,Moderate,,,The speaking rate is unsteady.,,,,No,,,OK,,,Orthodox_Judaism_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Orthodox_Judaism_base.mp3,"Yes, fully",,,36.0,Orthodox_Judaism_base.ogg,1/11/2018 16:21:09,,1541829243.0,What was the name of the manifesto that Rabbi Jacob Ettlinger produced?,57098329200fba14003680eb,"As a group of Reform Rabbis convened in Braunschweig, Rabbi Jacob Ettlinger of Altona published a manifesto entitled ""Shlomei Emunei Yisrael"" in German and Hebrew, having 177 Rabbis sign on.",Shlomei Emunei,,,IBM
345,instagc,El Paso,USA,1/23/2018 09:29:50,false,3297281253,,TX,1/23/2018 09:20:52,False,1.0,1556117095,1/11/2018 16:21:09,27770607.0,1.0,494.0,Shlomei Emunei Yisrael,Orthodox_Judaism,nothing,,,,8.0,Good,,,,,,,No,,,OK,,,Orthodox_Judaism_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Orthodox_Judaism_base.mp3,"Yes, fully",,,36.0,Orthodox_Judaism_base.ogg,1/11/2018 16:21:09,,1541829243.0,What was the name of the manifesto that Rabbi Jacob Ettlinger produced?,57098329200fba14003680eb,"As a group of Reform Rabbis convened in Braunschweig, Rabbi Jacob Ettlinger of Altona published a manifesto entitled ""Shlomei Emunei Yisrael"" in German and Hebrew, having 177 Rabbis sign on.",Shlomei Emunei Yisrael,,,IBM
347,elite,Poole,GBR,1/24/2018 18:36:00,false,3303590224,,K5,1/24/2018 18:17:23,False,0.8333,1556117098,1/11/2018 16:21:09,39925494.0,0.8888888888888888,418.0,Saint Joachim and Saint Anne,Immaculate_Conception,start with the answer,,,,8.0,Moderate,,,,,,,No,,,Too long,,,Immaculate_Conception_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Immaculate_Conception_pitch.mp3,"Yes, fully",,,39.0,Immaculate_Conception_pitch.ogg,1/11/2018 16:21:09,,1541829246.0,Who were the parents of Mary believed to be ?,5730ba5c8ab72b1400f9c716,"Catholics believe that Mary was not the product of a virginal conception herself but was the daughter of a human father and mother, traditionally known by the names of Saint Joachim and Saint Anne.",saint joaquin and saint ann,,,IBM
349,clixsense,Trevallyn,AUS,1/24/2018 23:03:32,false,3304532087,,06,1/24/2018 22:55:13,False,1.0,1556117098,1/11/2018 16:21:09,6330007.0,0.8888888888888888,418.0,Saint Joachim and Saint Anne,Immaculate_Conception,,,,,8.0,Good,,,,,,,Yes,,,OK,,,Immaculate_Conception_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Immaculate_Conception_pitch.mp3,"Yes, fully",,,39.0,Immaculate_Conception_pitch.ogg,1/11/2018 16:21:09,,1541829246.0,Who were the parents of Mary believed to be ?,5730ba5c8ab72b1400f9c716,"Catholics believe that Mary was not the product of a virginal conception herself but was the daughter of a human father and mother, traditionally known by the names of Saint Joachim and Saint Anne.",Saint Wakeem and Saint Ann,,,IBM
351,prodege,Saint Peters,CAN,1/24/2018 16:48:37,false,3303288556,,NS,1/24/2018 16:37:38,False,1.0,1556117100,1/11/2018 16:21:09,44029695.0,1.0,549.0,Thessaloniki,Slavs,Old Church Slavonic manuscripts were based on Thessaloniki speech.,,,,8.0,Good,,,Good answer though too long.,,,,No,,,Too long,,,Slavs_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/9c66d3e4cb623a548326795a0c55f6b5f89b201d/1-pilot/Slavs_pitch.mp3,"Yes, fully",,,40.0,Slavs_pitch.ogg,1/11/2018 16:21:09,,1541829248.0,Old Church Slavonic manuscripts were based on the local Slavic speech of what?,56f74522aef2371900625a83,"Slavic linguistic unity was to some extent visible as late as Old Church Slavonic manuscripts which, though based on local Slavic speech of Thessaloniki, could still serve the purpose of the first common Slavic literary language.",Thessaloniki,,,IBM
